      n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
    864,    14218,       7682,        15,      7334,           0,          0
    865,    14248,       7698,        16,      7344,           0,          0
    866,    14289,       7716,        15,      7388,           0,          0
    867,    14260,       7712,        15,      7402,           0,          0
    868,    14310,       7733,        17,      7397,           0,         14
    869,    14345,       7744,        15,      7402,           0,          0
    870,    14355,       7755,        20,      7386,           0,         11
    871,    14341,       7746,        15,      7417,           0,          0
    872,    14390,       7768,        15,      7404,           0,          0
    873,    14401,       7783,         0,      7421,           0,          0
    874,    14412,       7782,         0,      7448,           0,         15
    875,    14446,       7800,         0,      7467,           0,         15
    876,    14439,       7778,         0,      7480,           0,         10
    877,    14462,       7809,         5,      7476,           0,          0
    878,    14501,       7836,        15,      7503,           0,          0
    879,    14497,       7815,        15,      7515,           0,          0
    880,    14539,       7863,        15,      7501,           0,          0
    881,    14560,       7865,         0,      7506,           0,         16
    882,    14563,       7860,        14,      7490,           0,         15
    883,    14587,       7878,         0,      7520,           0,          0
    884,    14611,       7913,        15,      7533,           0,         17
    885,    14627,       7899,        15,      7537,           0,          6
    886,    14655,       7919,         9,      7562,           0,         10
    887,    14662,       7905,        10,      7584,           0,          0
    888,    14680,       7903,        11,      7569,           0,          0
    889,    14703,       7949,        12,      7584,           0,          8
    890,    14737,       7939,         7,      7604,           0,          0
    891,    14753,       7965,         0,      7601,           0,          3
    892,    14781,       7986,        20,      7605,           0,          0
    893,    14811,       8008,        10,      7618,           0,          7
    894,    14801,       7977,        10,      7637,           0,          1
    895,    14831,       8013,         9,      7644,           0,          0
    896,    14846,       8032,         0,      7648,           0,          1
    897,    14885,       8036,         0,      7657,           0,         14
    898,    14868,       8034,        15,      7655,           0,         16
    899,    14899,       8043,        15,      7660,           0,          0
    900,    14921,       8058,        15,      7688,           0,          0
    901,    14955,       8073,        16,      7710,           0,          7
    902,    14980,       8097,         9,      7711,           0,         15
    903,    15023,       8124,        15,      7745,           0,          0
    904,    15000,       8107,        15,      7742,           0,          0
    905,    15002,       8105,        15,      7750,           0,          0
    906,    15061,       8146,        15,      7738,           0,          0
    907,    15059,       8138,        13,      7733,           0,          3
    908,    15075,       8142,         0,      7758,           0,         15
    909,    15087,       8147,         0,      7779,           0,         15
    910,    15107,       8150,         0,      7773,           0,         15
    911,    15140,       8184,         3,      7789,           0,         10
    912,    15162,       8178,        10,      7811,           0,          0
    913,    15164,       8204,        10,      7824,           0,          0
    914,    15172,       8173,        16,      7826,           0,          5
    915,    15189,       8183,        10,      7838,           0,          0
    916,    15224,       8205,        12,      7846,           0,          7
    917,    15255,       8245,         8,      7856,           0,          0
    918,    15258,       8219,         0,      7863,           0,         15
    919,    15280,       8239,         0,      7878,           0,         15
    920,    15292,       8260,         0,      7901,           0,         15
    921,    15341,       8272,         8,      7903,           0,          8
    922,    15335,       8275,         0,      7891,           0,          0
    923,    15370,       8298,        15,      7928,           0,          0
    924,    15365,       8285,        15,      7912,           0,         15
    925,    15399,       8302,         0,      7942,           0,         15
    926,    15408,       8325,        16,      7973,           0,          0
    927,    15427,       8320,        15,      7992,           0,         15
    928,    15477,       8372,        15,      7930,           0,          0
    929,    15475,       8356,        15,      7938,           0,          0
    930,    15478,       8368,        15,      7973,           0,          0
    931,    15486,       8349,        20,      8001,           0,          0
    932,    15528,       8383,        11,      7989,           0,          0
    933,    15550,       8391,        15,      8009,           0,          0
    934,    15584,       8425,        15,      8020,           0,          0
    935,    15592,       8410,        15,      8048,           0,          0
    936,    15600,       8417,         0,      8043,           0,          0
    937,    15622,       8415,        15,      8053,           0,          0
    938,    15625,       8410,        10,      8079,           0,          5
    939,    15672,       8448,         0,      8083,           0,         15
    940,    15680,       8459,         0,      8101,           0,         15
    941,    15707,       8473,         0,      8116,           0,         15
    942,    15714,       8479,         5,      8103,           0,         10
    943,    15772,       8483,        10,      8128,           0,          5
    944,    15764,       8501,         4,      8132,           0,         11
    945,    15782,       8487,         1,      8142,           0,          9
    946,    15806,       8524,        10,      8151,           0,          0
    947,    15816,       8531,        11,      8137,           0,          9
    948,    15804,       8523,         7,      8169,           0,          0
    949,    15885,       8568,        15,      8170,           0,          0
    950,    15888,       8578,        15,      8185,           0,          0
    951,    15884,       8568,        20,      8200,           0,          1
    952,    15911,       8574,         9,      8200,           0,          0
    953,    15906,       8570,        15,      8206,           0,          0
    954,    15957,       8594,        15,      8217,           0,          0
    955,    15971,       8610,        15,      8240,           0,          0
    956,    15985,       8625,        15,      8242,           0,          0
    957,    15997,       8626,        15,      8253,           0,          0
    958,    16019,       8615,        16,      8291,           0,          0
    959,    16035,       8622,        15,      8294,           0,          0
    960,    16065,       8642,        15,      8303,           0,          0
    961,    16079,       8651,        15,      8310,           0,          0
    962,    16123,       8687,        15,      8318,           0,          0
    963,    16126,       8697,        15,      8323,           0,          0
    964,    16144,       8718,        18,      8340,           0,          0
    965,    16162,       8711,        13,      8342,           0,          0
    966,    16193,       8731,        15,      8367,           0,          0
    967,    16233,       8757,        15,      8363,           0,          0
    968,    16238,       8737,        15,      8358,           0,          0
    969,    16265,       8752,        15,      8371,           0,          0
    970,    16245,       8748,        15,      8387,           0,          0
    971,    16289,       8775,        16,      8394,           0,          0
    972,    16314,       8788,        15,      8400,           0,          0
    973,    16320,       8791,        15,      8411,           0,          0
    974,    16323,       8786,        15,      8437,           0,          0
    975,    16388,       8823,        15,      8427,           0,          4
    976,    16371,       8806,        11,      8464,           0,          0
    977,    16411,       8844,        16,      8470,           0,          3
    978,    16410,       8850,        10,      8451,           0,          0
    979,    16430,       8871,         8,      8476,           0,          3
    980,    16446,       8855,        10,      8489,           0,          2
    981,    16471,       8890,         0,      8509,           0,         15
    982,    16494,       8880,         0,      8503,           0,         15
    983,    16498,       8880,         0,      8518,           0,         20
    984,    16527,       8893,         0,      8524,           0,         11
    985,    16571,       8912,         0,      8531,           0,         15
    986,    16611,       8965,         0,      8533,           0,         15
    987,    16616,       8967,         0,      8545,           0,         15
    988,    16644,       8982,        15,      8559,           0,          0
    989,    16643,       8968,        15,      8565,           0,          0
    990,    16653,       8968,        10,      8582,           0,          0
    991,    16648,       8972,         0,      8582,           0,          0
    992,    16677,       8980,        15,      8621,           0,          0
    993,    16736,       9022,        15,      8629,           0,          0
    994,    16716,       9015,        15,      8632,           0,          0
    995,    16767,       9050,        15,      8634,           0,          0
    996,    16774,       9042,        16,      8625,           0,          0
    997,    16762,       9040,        15,      8643,           0,          0
    998,    16797,       9030,        15,      8665,           0,          0
    999,    16836,       9071,        15,      8676,           0,          0
   1000,    16840,       9086,        15,      8684,           0,          0
   1001,    16874,       9083,        16,      8699,           0,          0
   1002,    16894,       9105,        22,      8701,           0,          0
   1003,    16910,       9103,         9,      8719,           0,          0
   1004,    16913,       9124,        15,      8706,           0,          0
   1005,    16929,       9131,        15,      8731,           0,          0
   1006,    16989,       9159,        15,      8747,           0,          0
   1007,    17015,       9176,         8,      8765,           0,          7
   1008,    16984,       9144,         3,      8750,           0,         12
   1009,    17026,       9173,         8,      8759,           0,          7
   1010,    17054,       9191,         3,      8767,           0,         12
   1011,    17071,       9189,         7,      8791,           0,          8
   1012,    17077,       9189,         2,      8808,           0,         14
   1013,    17099,       9209,         0,      8807,           0,         15
   1014,    17131,       9245,         0,      8824,           0,         17
   1015,    17157,       9262,         0,      8833,           0,         14
   1016,    17154,       9245,         0,      8851,           0,         15
   1017,    17147,       9235,         0,      8855,           0,         15
   1018,    17204,       9267,         0,      8855,           0,         15
   1019,    17208,       9276,         0,      8866,           0,         15
   1020,    17255,       9307,         0,      8871,           0,         15
   1021,    17279,       9314,         8,      8876,           0,          0
   1022,    17304,       9328,        15,      8881,           0,          0
   1023,    17277,       9304,        15,      8883,           0,          0
   1024,    17316,       9332,        15,      8908,           0,          0
   1025,    17334,       9351,        15,      8919,           0,          0
   1026,    17342,       9340,        15,      8954,           0,         14
   1027,    17371,       9363,         2,      8958,           0,         15
   1028,    17385,       9371,         0,      8968,           0,         15
   1029,    17428,       9382,         0,      8983,           0,         15
   1030,    17444,       9378,         0,      8981,           0,         15
   1031,    17475,       9393,         0,      9017,           0,         15
   1032,    17481,       9404,         0,      8995,           0,         20
   1033,    17517,       9433,         0,      9008,           0,         11
   1034,    17519,       9407,         0,      9021,           0,          0
   1035,    17537,       9429,        15,      9033,           0,          0
   1036,    17583,       9464,        15,      9040,           0,          0
   1037,    17557,       9437,        18,      9046,           0,          1
   1038,    17578,       9462,        11,      9053,           0,          7
   1039,    17602,       9474,        10,      9066,           0,          0
   1040,    17641,       9496,        13,      9075,           0,          7
   1041,    17624,       9486,        10,      9087,           0,         10
   1042,    17686,       9530,        10,      9118,           0,          0
   1043,    17710,       9538,         9,      9132,           0,          0
   1044,    17696,       9535,        15,      9143,           0,          0
   1045,    17749,       9570,        17,      9160,           0,         14
   1046,    17740,       9541,         1,      9159,           0,         14
   1047,    17762,       9546,         0,      9202,           0,         15
   1048,    17781,       9574,         0,      9154,           0,         15
   1049,    17819,       9589,        15,      9175,           0,          0
   1050,    17827,       9590,        15,      9189,           0,          5
   1051,    17855,       9597,        10,      9198,           0,          0
   1052,    17830,       9603,        15,      9207,           0,          0
   1053,    17890,       9625,        15,      9220,           0,          0
   1054,    17916,       9638,        15,      9234,           0,          0
   1055,    17938,       9648,        15,      9246,           0,          0
   1056,    17960,       9658,        15,      9235,           0,         16
   1057,    17969,       9658,         0,      9245,           0,         15
