   n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
 633,    10327,       5759,        14,      3000,           0,          2
 634,    10349,       5776,        13,      3005,           0,          4
 635,    10370,       5778,        10,      3009,           0,          4
 636,    10381,       5784,         9,      3023,           0,          2
 637,    10401,       5793,        12,      3025,           0,          5
 638,    10425,       5816,        10,      3043,           0,          4
 639,    10441,       5819,        10,      3044,           0,          0
 640,    10455,       5828,         5,      3066,           0,         11
 641,    10487,       5850,         6,      3068,           0,          8
 642,    10504,       5849,         9,      3074,           0,          5
 643,    10520,       5858,         8,      3071,           0,          0
 644,    10536,       5868,        12,      3064,           0,          0
 645,    10564,       5873,        19,      3064,           0,          0
 646,    10585,       5903,        15,      3076,           0,          3
 647,    10608,       5910,         9,      3088,           0,          0
 648,    10627,       5924,        14,      3078,           0,          2
 649,    10648,       5936,         6,      3089,           0,          0
 650,    10663,       5942,         9,      3093,           0,          0
 651,    10684,       5951,         6,      3094,           0,          1
 652,    10703,       5961,         8,      3109,           0,          0
 653,    10720,       5972,         8,      3110,           0,          0
 654,    10736,       5976,         0,      3115,           0,          8
 655,    10757,       5989,         2,      3116,           0,          0
 656,    10778,       6005,        13,      3133,           0,          0
 657,    10789,       6007,         7,      3135,           0,          8
 658,    10810,       6026,         1,      3137,           0,          0
 659,    10835,       6036,         9,      3140,           0,          0
 660,    10858,       6051,         0,      3153,           0,         13
 661,    10876,       6053,         0,      3157,           0,          0
 662,    10886,       6065,        18,      3144,           0,          0
 663,    10916,       6079,        12,      3155,           0,          0
 664,    10937,       6095,        11,      3167,           0,          3
 665,    10954,       6097,         6,      3170,           0,          3
 666,    10971,       6108,         9,      3176,           0,          4
 667,    10990,       6117,        10,      3189,           0,          4
 668,    11005,       6128,        14,      3186,           0,          7
 669,    11032,       6142,        12,      3188,           0,          6
 670,    11048,       6154,         3,      3203,           0,         12
 671,    11070,       6160,        11,      3199,           0,          5
 672,    11092,       6172,        10,      3199,           0,          0
 673,    11111,       6190,        18,      3205,           0,          3
 674,    11126,       6195,        15,      3212,           0,          4
 675,    11149,       6208,        18,      3211,           0,          5
 676,    11166,       6216,        22,      3232,           0,          4
 677,    11186,       6230,        11,      3240,           0,          6
 678,    11208,       6236,         6,      3246,           0,          0
 679,    11229,       6254,        28,      3251,           0,          5
 680,    11239,       6257,        22,      3244,           0,          0
 681,    11257,       6265,        10,      3250,           0,          7
 682,    11291,       6289,         8,      3260,           0,          0
 683,    11309,       6295,        17,      3264,           0,          7
 684,    11327,       6307,        15,      3251,           0,          0
 685,    11353,       6321,        18,      3255,           0,          3
 686,    11365,       6326,        12,      3273,           0,          4
 687,    11385,       6340,        16,      3295,           0,          5
 688,    11406,       6357,        29,      3293,           0,          8
 689,    11426,       6358,        21,      3294,           0,          3
 690,    11445,       6369,        16,      3303,           0,          9
 691,    11475,       6392,        14,      3304,           0,          5
 692,    11488,       6400,        13,      3308,           0,          3
 693,    11504,       6409,        15,      3312,           0,          5
 694,    11523,       6417,        18,      3317,           0,          6
 695,    11543,       6422,        16,      3328,           0,          0
 696,    11555,       6430,        16,      3343,           0,          8
 697,    11574,       6435,        10,      3346,           0,          0
 698,    11604,       6462,        30,      3347,           0,          1
 699,    11624,       6467,        15,      3344,           0,          0
 700,    11641,       6485,        34,      3383,           0,         10
 701,    11661,       6487,        15,      3382,           0,          4
 702,    11681,       6497,        20,      3386,           0,          4
 703,    11699,       6510,        17,      3385,           0,          7
 704,    11715,       6521,        14,      3393,           0,         11
 705,    11739,       6529,        11,      3395,           0,          6
 706,    11752,       6537,        13,      3403,           0,          8
 707,    11780,       6555,        15,      3418,           0,          3
 708,    11794,       6570,        12,      3408,           0,          0
 709,    11819,       6586,        18,      3411,           0,          5
 710,    11836,       6585,        14,      3428,           0,          4
 711,    11860,       6598,        15,      3424,           0,          9
 712,    11873,       6604,        14,      3433,           0,          9
 713,    11895,       6614,        21,      3443,           0,          8
 714,    11916,       6631,        13,      3446,           0,          4
 715,    11939,       6649,        17,      3435,           0,          7
 716,    11955,       6653,        11,      3468,           0,          7
 717,    11975,       6663,        15,      3468,           0,          0
 718,    11995,       6673,        22,      3478,           0,          3
 719,    12018,       6685,        14,      3480,           0,          8
 720,    12033,       6688,        11,      3478,           0,          9
 721,    12058,       6701,        14,      3486,           0,          2
 722,    12064,       6711,         9,      3501,           0,          8
 723,    12086,       6728,        10,      3493,           0,          1
 724,    12108,       6730,        12,      3509,           0,          2
 725,    12128,       6738,        14,      3526,           0,         12
 726,    12150,       6760,        21,      3515,           0,          4
 727,    12169,       6764,        14,      3517,           0,          0
 728,    12190,       6774,        15,      3536,           0,          4
 729,    12207,       6788,        11,      3538,           0,          0
 730,    12230,       6804,         0,      3533,           0,         18
 731,    12244,       6804,         9,      3544,           0,          0
 732,    12266,       6818,        17,      3553,           0,          3
 733,    12287,       6830,         7,      3553,           0,          0
 734,    12306,       6841,        13,      3573,           0,          0
 735,    12328,       6849,        15,      3575,           0,          0
 736,    12342,       6858,        19,      3571,           0,          2
 737,    12369,       6880,        11,      3575,           0,          3
 738,    12392,       6889,         3,      3588,           0,         11
 739,    12408,       6899,        13,      3598,           0,          3
 740,    12428,       6911,        15,      3598,           0,         13
 741,    12449,       6917,        19,      3600,           0,          8
 742,    12465,       6926,        22,      3613,           0,          0
 743,    12482,       6935,        23,      3618,           0,          0
 744,    12502,       6946,        16,      3623,           0,          9
 745,    12526,       6960,        17,      3630,           0,          9
 746,    12549,       6975,        13,      3648,           0,          6
 747,    12567,       6985,        16,      3638,           0,          2
 748,    12582,       6992,        17,      3647,           0,          6
 749,    12600,       6995,        16,      3664,           0,          7
 750,    12624,       7012,        17,      3656,           0,          7
 751,    12644,       7027,        16,      3664,           0,          8
 752,    12659,       7043,        31,      3691,           0,          5
 753,    12687,       7051,        28,      3691,           0,          6
 754,    12708,       7066,        21,      3700,           0,          1
 755,    12728,       7075,        24,      3709,           0,          8
 756,    12739,       7082,        18,      3706,           0,          6
 757,    12762,       7093,        20,      3715,           0,          7
 758,    12781,       7104,        26,      3714,           0,          8
 759,    12799,       7117,        19,      3708,           0,          8
 760,    12814,       7123,        16,      3754,           0,          8
 761,    12849,       7138,        21,      3765,           0,          8
 762,    12867,       7148,        24,      3761,           0,          8
 763,    12872,       7151,        16,      3767,           0,          8
 764,    12909,       7174,        16,      3766,           0,         11
 765,    12929,       7179,        18,      3762,           0,          7
 766,    12933,       7182,        18,      3784,           0,          6
 767,    12965,       7206,        16,      3790,           0,          0
 768,    12989,       7214,        16,      3801,           0,          6
 769,    13006,       7228,        19,      3803,           0,          7
 770,    13019,       7233,        22,      3814,           0,         14
 771,    13047,       7248,        23,      3822,           0,          5
 772,    13064,       7256,        47,      3791,           0,         14
 773,    13085,       7267,        18,      3795,           0,          4
 774,    13104,       7277,        17,      3819,           0,          0
 775,    13118,       7286,        16,      3820,           0,          5
 776,    13134,       7298,        16,      3821,           0,          5
 777,    13161,       7312,        15,      3825,           0,          3
 778,    13177,       7320,        20,      3842,           0,          4
 779,    13196,       7332,        11,      3839,           0,          8
 780,    13216,       7347,        16,      3842,           0,          6
 781,    13238,       7341,        12,      3848,           0,          6
 782,    13255,       7363,        10,      3851,           0,          3
 783,    13274,       7370,        12,      3863,           0,          6
 784,    13294,       7384,        13,      3864,           0,          0
 785,    13315,       7394,        19,      3867,           0,          4
 786,    13333,       7407,        12,      3869,           0,          3
 787,    13361,       7421,        17,      3873,           0,          6
 788,    13378,       7433,        15,      3877,           0,          4
 789,    13399,       7445,        11,      3869,           0,          3
 790,    13416,       7454,        12,      3890,           0,          4
 791,    13437,       7454,        12,      3898,           0,          4
 792,    13448,       7463,        13,      3890,           0,          7
 793,    13469,       7468,        12,      3897,           0,          0
 794,    13492,       7491,        18,      3927,           0,          4
 795,    13510,       7492,        13,      3922,           0,          5
 796,    13530,       7511,         4,      3913,           0,         12
 797,    13551,       7521,        31,      3934,           0,          1
 798,    13574,       7530,        19,      3937,           0,          0
 799,    13595,       7541,        12,      3932,           0,          9
 800,    13612,       7556,         9,      3945,           0,          4
 801,    13632,       7569,         3,      3948,           0,         15
 802,    13649,       7579,        15,      3957,           0,          0
 803,    13672,       7592,        28,      3952,           0,          3
 804,    13691,       7600,        31,      3952,           0,         15
 805,    13717,       7609,        15,      3961,           0,         15
 806,    13727,       7618,        30,      3965,           0,          6
 807,    13756,       7634,        18,      3972,           0,          6
 808,    13776,       7641,        15,      3985,           0,          1
 809,    13791,       7658,        14,      3984,           0,          4
 810,    13809,       7669,        11,      3988,           0,          0
 811,    13828,       7679,        13,      3995,           0,          0
 812,    13848,       7681,        18,      4002,           0,          1
 813,    13872,       7698,        11,      4011,           0,          0
 814,    13890,       7708,        15,      4022,           0,          0
 815,    13910,       7713,        22,      4017,           0,          3
 816,    13919,       7720,        13,      4027,           0,          6
 817,    13946,       7741,        12,      4029,           0,          2
 818,    13968,       7754,        10,      4041,           0,          5
 819,    13991,       7761,        16,      4034,           0,          0
 820,    14005,       7768,        19,      4034,           0,          4
 821,    14031,       7781,        17,      4049,           0,          5
 822,    14048,       7791,         7,      4065,           0,          0
 823,    14066,       7798,         9,      4059,           0,         12
 824,    14088,       7806,         8,      4065,           0,          0
 825,    14109,       7816,        11,      4070,           0,          0
 826,    14126,       7831,        14,      4076,           0,          0
 827,    14148,       7844,        16,      4083,           0,          0
 828,    14168,       7860,         0,      4097,           0,         15
 829,    14189,       7865,         0,      4099,           0,         15
 830,    14204,       7874,         0,      4114,           0,          0
 831,    14223,       7883,        21,      4121,           0,          0
 832,    14234,       7898,        12,      4114,           0,          0
 833,    14258,       7902,        14,      4119,           0,          0
 834,    14285,       7915,        15,      4120,           0,          2
 835,    14300,       7927,         0,      4123,           0,         13
 836,    14318,       7936,         0,      4138,           0,          0
 837,    14345,       7952,        15,      4142,           0,          0
 838,    14362,       7966,        19,      4135,           0,          0
 839,    14380,       7972,        11,      4135,           0,          0
 840,    14396,       7981,        15,      4155,           0,          0
 841,    14416,       7985,         0,      4159,           0,         15
 842,    14441,       7996,         0,      4162,           0,         15
 843,    14454,       8008,         0,      4176,           0,         15
 844,    14477,       8027,        15,      4185,           0,          3
 845,    14497,       8034,        13,      4186,           0,          0
 846,    14518,       8042,        15,      4200,           0,          2
 847,    14538,       8053,        15,      4213,           0,          0
 848,    14558,       8058,        15,      4194,           0,          0
 849,    14583,       8072,        15,      4196,           0,          0
 850,    14592,       8079,        15,      4206,           0,          5
 851,    14622,       8098,        11,      4213,           0,          1
 852,    14637,       8108,        12,      4219,           0,          1
 853,    14659,       8121,        13,      4231,           0,          0
 854,    14683,       8130,        19,      4231,           0,          0
 855,    14700,       8143,        22,      4238,           0,          7
 856,    14716,       8149,        14,      4246,           0,          9
 857,    14730,       8165,        10,      4253,           0,         12
 858,    14751,       8177,         0,      4260,           0,         15
 859,    14775,       8185,        15,      4267,           0,          0
 860,    14792,       8193,         0,      4265,           0,         15
 861,    14807,       8207,        12,      4261,           0,          6
 862,    14837,       8225,        12,      4279,           0,          1
 863,    14857,       8240,        14,      4291,           0,          0
 864,    14870,       8237,        15,      4304,           0,          0
 865,    14890,       8247,        15,      4310,           0,          0
 866,    14910,       8267,        15,      4316,           0,          0
 867,    14926,       8274,         0,      4319,           0,         15
 868,    14953,       8283,         7,      4323,           0,          0
 869,    14966,       8293,         9,      4319,           0,          0
 870,    14992,       8316,        15,      4339,           0,          0
 871,    15011,       8321,        15,      4328,           0,          0
 872,    15026,       8321,        14,      4355,           0,          1
 873,    15038,       8324,         0,      4356,           0,         15
 874,    15062,       8344,         0,      4353,           0,          0
 875,    15088,       8359,        16,      4366,           0,          0
 876,    15107,       8371,         5,      4382,           0,          0
 877,    15127,       8380,        14,      4386,           0,          0
 878,    15149,       8396,         0,      4377,           0,         15
 879,    15166,       8405,         0,      4379,           0,          0
 880,    15183,       8411,         0,      4402,           0,          0
 881,    15203,       8421,        15,      4405,           0,          8
 882,    15224,       8439,         7,      4422,           0,          0
 883,    15243,       8443,         0,      4425,           0,          2
 884,    15263,       8458,         0,      4418,           0,         14
 885,    15283,       8470,         3,      4417,           0,          0
 886,    15305,       8477,        12,      4435,           0,          0
 887,    15326,       8492,        16,      4442,           0,          0
 888,    15342,       8505,        13,      4442,           0,          0
 889,    15363,       8508,         7,      4454,           0,         10
 890,    15380,       8519,         8,      4453,           0,          2
 891,    15400,       8534,        10,      4468,           0,          2
 892,    15423,       8542,        10,      4474,           0,          0
 893,    15448,       8561,         8,      4478,           0,          7
 894,    15458,       8563,         4,      4489,           0,          0
 895,    15484,       8576,        11,      4500,           0,          0
 896,    15505,       8586,        15,      4495,           0,          0
 897,    15520,       8590,        15,      4501,           0,          4
 898,    15539,       8597,         0,      4516,           0,         12
 899,    15565,       8620,         5,      4524,           0,          0
 900,    15579,       8625,         9,      4509,           0,          0
 901,    15605,       8635,        17,      4518,           0,          0
 902,    15623,       8657,        16,      4514,           0,          0
 903,    15640,       8659,        14,      4519,           0,          0
 904,    15658,       8674,         0,      4555,           0,         15
 905,    15672,       8674,         0,      4558,           0,          0
 906,    15698,       8692,        15,      4572,           0,          0
 907,    15716,       8700,        17,      4566,           0,          0
 908,    15738,       8712,        14,      4558,           0,          0
 909,    15756,       8724,        15,      4557,           0,          4
 910,    15777,       8733,        11,      4555,           0,          0
 911,    15798,       8749,        15,      4571,           0,          0
 912,    15819,       8762,        15,      4585,           0,         18
 913,    15840,       8769,        13,      4587,           0,          0
 914,    15855,       8781,        15,      4583,           0,          0
 915,    15877,       8794,        15,      4600,           0,          0
 916,    15886,       8803,        15,      4597,           0,          0
 917,    15912,       8814,        15,      4604,           0,          0
 918,    15932,       8824,        15,      4604,           0,          0
 919,    15954,       8837,         8,      4623,           0,          7
 920,    15965,       8839,         4,      4621,           0,          0
 921,    15998,       8858,         8,      4624,           0,          8
 922,    16007,       8860,         1,      4631,           0,         15
 923,    16039,       8870,        14,      4643,           0,          5
 924,    16054,       8883,        10,      4657,           0,         10
 925,    16071,       8893,        11,      4658,           0,          0
 926,    16089,       8908,        11,      4659,           0,          0
 927,    16112,       8913,        10,      4663,           0,          0
 928,    16130,       8920,        10,      4697,           0,          0
 929,    16148,       8929,        15,      4701,           0,          0
 930,    16162,       8933,        15,      4686,           0,          0
 931,    16186,       8948,        15,      4704,           0,          3
 932,    16211,       8972,         0,      4703,           0,         13
 933,    16229,       8976,        17,      4706,           0,          0
 934,    16251,       8988,        14,      4713,           0,          0
 935,    16273,       9002,        15,      4727,           0,         15
 936,    16290,       9004,        15,      4736,           0,          8
 937,    16304,       9007,         7,      4738,           0,          0
 938,    16326,       9024,        15,      4750,           0,          0
 939,    16352,       9038,        18,      4746,           0,          0
 940,    16371,       9054,        12,      4758,           0,          0
 941,    16388,       9061,        15,      4758,           0,          0
 942,    16408,       9072,         0,      4779,           0,         15
 943,    16428,       9079,         0,      4778,           0,         14
 944,    16443,       9092,         0,      4787,           0,          0
 945,    16462,       9101,        15,      4792,           0,          0
 946,    16485,       9118,        15,      4806,           0,          0
 947,    16505,       9128,        15,      4814,           0,          0
 948,    16517,       9129,        17,      4792,           0,          0
 949,    16545,       9144,        14,      4794,           0,          0
 950,    16567,       9160,         0,      4814,           0,         15
 951,    16585,       9171,         4,      4833,           0,         11
 952,    16603,       9180,         0,      4828,           0,          0
 953,    16619,       9188,        17,      4829,           0,          0
 954,    16639,       9197,        15,      4856,           0,          0
 955,    16660,       9210,        15,      4850,           0,          0
 956,    16683,       9228,        15,      4856,           0,          4
 957,    16702,       9232,        10,      4868,           0,          0
 958,    16721,       9246,        15,      4877,           0,          6
 959,    16740,       9252,        10,      4892,           0,         14
 960,    16754,       9254,        16,      4885,           0,          0
 961,    16778,       9275,        15,      4891,           0,         15
 962,    16801,       9284,        16,      4911,           0,          0
 963,    16819,       9288,        15,      4917,           0,          0
 964,    16832,       9301,        15,      4918,           0,          0
 965,    16857,       9312,        15,      4918,           0,          0
 966,    16873,       9321,        15,      4927,           0,          0
 967,    16896,       9337,         0,      4937,           0,         15
 968,    16918,       9350,         0,      4940,           0,         15
 969,    16926,       9349,         5,      4945,           0,          0
 970,    16952,       9366,        10,      4942,           0,          0
 971,    16976,       9378,        15,      4958,           0,          0
 972,    16997,       9393,        15,      4962,           0,          0
 973,    17021,       9399,        15,      4968,           0,          0
 974,    17036,       9415,        15,      4969,           0,          0
 975,    17047,       9415,        15,      4993,           0,          0
 976,    17072,       9434,        16,      4969,           0,          0
 977,    17084,       9437,         0,      4972,           0,         15
 978,    17112,       9455,         0,      4986,           0,         15
 979,    17133,       9468,         0,      4990,           0,          0
 980,    17155,       9476,         0,      5023,           0,          0
 981,    17176,       9485,        15,      5023,           0,          0
 982,    17183,       9491,        15,      5035,           0,          0
 983,    17210,       9509,        17,      5048,           0,          0
 984,    17229,       9522,        18,      5041,           0,          4
 985,    17250,       9528,         6,      5045,           0,          0
 986,    17269,       9546,        37,      5058,           0,          0
 987,    17291,       9552,        27,      5058,           0,          5
 988,    17307,       9559,        24,      5072,           0,          7
 989,    17323,       9569,        24,      5076,           0,          0
 990,    17347,       9580,        31,      5084,           0,          0
 991,    17367,       9597,        20,      5078,           0,          0
 992,    17387,       9608,        11,      5102,           0,          0
 993,    17405,       9623,        15,      5103,           0,          0
 994,    17428,       9632,        15,      5116,           0,          0
 995,    17444,       9635,        15,      5123,           0,          0
 996,    17469,       9652,        17,      5131,           0,          0
 997,    17486,       9663,        16,      5130,           0,          0
 998,    17501,       9671,        13,      5136,           0,          0
 999,    17513,       9669,        15,      5146,           0,          0
1000,    17543,       9686,        17,      5150,           0,          0
