    n, insertion_cmp, insertion_swaps, insertion_time, bubble_cmp, bubble_swaps, bubble_time
 5876,          8434,            2561,              0,           ,             ,            
 5877,          8437,            2563,             15,           ,             ,            
 5878,          8438,            2563,              0,           ,             ,            
 5879,          8439,            2563,              0,           ,             ,            
 5880,          8441,            2564,              0,           ,             ,            
 5881,          8442,            2564,              0,           ,             ,            
 5882,          8444,            2565,             15,           ,             ,            
 5883,          8448,            2568,              0,           ,             ,            
 5884,          8449,            2568,              0,           ,             ,            
 5885,          8450,            2568,             15,           ,             ,            
 5886,          8451,            2568,              0,           ,             ,            
 5887,          8452,            2568,              0,           ,             ,            
 5888,          8453,            2568,              0,           ,             ,            
 5889,          8456,            2570,              0,           ,             ,            
 5890,          8460,            2573,             15,           ,             ,            
 5891,          8461,            2573,              0,           ,             ,            
 5892,          8462,            2573,              0,           ,             ,            
 5893,          8464,            2574,              0,           ,             ,            
 5894,          8465,            2574,              0,           ,             ,            
 5895,          8467,            2575,             15,           ,             ,            
 5896,          8470,            2577,              0,           ,             ,            
 5897,          8471,            2577,              0,           ,             ,            
 5898,          8472,            2577,              0,           ,             ,            
 5899,          8473,            2577,              0,           ,             ,            
 5900,          8476,            2579,             15,           ,             ,            
 5901,          8479,            2581,              6,           ,             ,            
 5902,          8481,            2582,              0,           ,             ,            
 5903,          8482,            2582,              9,           ,             ,            
 5904,          8483,            2582,              0,           ,             ,            
 5905,          8485,            2583,             15,           ,             ,            
 5906,          8488,            2585,              0,           ,             ,            
 5907,          8489,            2585,              0,           ,             ,            
 5908,          8490,            2585,              0,           ,             ,            
 5909,          8491,            2585,              0,           ,             ,            
 5910,          8492,            2585,             16,           ,             ,            
 5911,          8495,            2587,              0,           ,             ,            
 5912,          8499,            2590,              8,           ,             ,            
 5913,          8500,            2590,              0,           ,             ,            
 5914,          8501,            2590,              0,           ,             ,            
 5915,          8502,            2590,              8,           ,             ,            
 5916,          8504,            2591,              0,           ,             ,            
 5917,          8505,            2591,             13,           ,             ,            
 5918,          8507,            2592,              0,           ,             ,            
 5919,          8510,            2594,              7,           ,             ,            
 5920,          8511,            2594,             10,           ,             ,            
 5921,          8512,            2594,              0,           ,             ,            
 5922,          8514,            2595,              8,           ,             ,            
 5923,          8515,            2595,              0,           ,             ,            
 5924,          8516,            2595,              1,           ,             ,            
 5925,          8518,            2596,              7,           ,             ,            
 5926,          8520,            2597,              0,           ,             ,            
 5927,          8521,            2597,              0,           ,             ,            
 5928,          8522,            2597,              0,           ,             ,            
 5929,          8523,            2597,              0,           ,             ,            
 5930,          8524,            2597,             15,           ,             ,            
 5931,          8525,            2597,              0,           ,             ,            
 5932,          8527,            2598,              0,           ,             ,            
 5933,          8529,            2599,              2,           ,             ,            
 5934,          8530,            2599,              0,           ,             ,            
 5935,          8531,            2599,             13,           ,             ,            
 5936,          8533,            2600,              0,           ,             ,            
 5937,          8534,            2600,              0,           ,             ,            
 5938,          8538,            2603,              0,           ,             ,            
 5939,          8539,            2603,              0,           ,             ,            
 5940,          8540,            2603,             15,           ,             ,            
 5941,          8542,            2604,              0,           ,             ,            
 5942,          8544,            2605,              0,           ,             ,            
 5943,          8545,            2605,             15,           ,             ,            
 5944,          8550,            2609,              0,           ,             ,            
 5945,          8551,            2609,              0,           ,             ,            
 5946,          8552,            2609,              0,           ,             ,            
 5947,          8553,            2609,              0,           ,             ,            
 5948,          8554,            2609,             15,           ,             ,            
 5949,          8555,            2609,              8,           ,             ,            
 5950,          8557,            2610,              0,           ,             ,            
 5951,          8559,            2611,              0,           ,             ,            
 5952,          8561,            2612,              0,           ,             ,            
 5953,          8564,            2614,             15,           ,             ,            
 5954,          8565,            2614,              0,           ,             ,            
 5955,          8566,            2614,              0,           ,             ,            
 5956,          8567,            2614,              0,           ,             ,            
 5957,          8569,            2615,              0,           ,             ,            
 5958,          8570,            2615,             15,           ,             ,            
 5959,          8571,            2615,              0,           ,             ,            
 5960,          8573,            2616,              0,           ,             ,            
 5961,          8576,            2618,             15,           ,             ,            
 5962,          8578,            2619,              0,           ,             ,            
 5963,          8583,            2623,             15,           ,             ,            
 5964,          8584,            2623,              0,           ,             ,            
 5965,          8585,            2623,              0,           ,             ,            
 5966,          8587,            2624,              1,           ,             ,            
 5967,          8588,            2624,              0,           ,             ,            
 5968,          8589,            2624,             15,           ,             ,            
 5969,          8590,            2624,              0,           ,             ,            
 5970,          8593,            2626,             15,           ,             ,            
 5971,          8594,            2626,              0,           ,             ,            
 5972,          8595,            2626,              0,           ,             ,            
 5973,          8596,            2626,             15,           ,             ,            
 5974,          8597,            2626,              0,           ,             ,            
 5975,          8600,            2628,             15,           ,             ,            
 5976,          8602,            2629,              3,           ,             ,            
 5977,          8603,            2629,              0,           ,             ,            
 5978,          8604,            2629,             12,           ,             ,            
 5979,          8606,            2630,              0,           ,             ,            
 5980,          8607,            2630,             15,           ,             ,            
 5981,          8608,            2630,              4,           ,             ,            
 5982,          8609,            2630,              0,           ,             ,            
 5983,          8610,            2630,             11,           ,             ,            
 5984,          8611,            2630,              0,           ,             ,            
 5985,          8612,            2630,              0,           ,             ,            
 5986,          8613,            2630,              0,           ,             ,            
 5987,          8615,            2631,              0,           ,             ,            
 5988,          8616,            2631,             15,           ,             ,            
 5989,          8617,            2631,              0,           ,             ,            
 5990,          8619,            2632,             15,           ,             ,            
 5991,          8620,            2632,              0,           ,             ,            
 5992,          8621,            2632,              0,           ,             ,            
 5993,          8622,            2632,             16,           ,             ,            
 5994,          8623,            2632,              0,           ,             ,            
 5995,          8624,            2632,              4,           ,             ,            
 5996,          8625,            2632,              5,           ,             ,            
 5997,          8627,            2633,              5,           ,             ,            
 5998,          8630,            2635,              6,           ,             ,            
 5999,          8634,            2638,              0,           ,             ,            
 6000,          8635,            2638,              4,           ,             ,            
 6001,          8636,            2638,              7,           ,             ,            
 6002,          8637,            2638,              0,           ,             ,            
 6003,          8638,            2638,              8,           ,             ,            
 6004,          8639,            2638,             10,           ,             ,            
 6005,          8640,            2638,              4,           ,             ,            
 6006,          8642,            2639,              0,           ,             ,            
 6007,          8643,            2639,              0,           ,             ,            
 6008,          8644,            2639,              0,           ,             ,            
 6009,          8645,            2639,              0,           ,             ,            
 6010,          8646,            2639,             15,           ,             ,            
 6011,          8647,            2639,              0,           ,             ,            
 6012,          8648,            2639,              0,           ,             ,            
 6013,          8649,            2639,              0,           ,             ,            
