      n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
    129,     1469,        851,         0,       474,           0,          0
    130,     1484,        861,         0,       474,           0,          0
    131,     1502,        872,         0,       482,           0,          0
    132,     1517,        882,         0,       482,           0,          0
    133,     1534,        890,         0,       483,           0,          0
    134,     1548,        900,         0,       488,           0,          0
    135,     1564,        906,         0,       489,           0,          0
    136,     1577,        913,         0,       500,           0,          0
    137,     1594,        922,        14,       502,           0,          0
    138,     1608,        931,         0,       500,           0,          0
    139,     1629,        943,         0,       500,           0,          0
    140,     1640,        951,         0,       512,           0,          0
    141,     1655,        958,         0,       516,           0,          0
    142,     1672,        971,         0,       521,           0,          0
    143,     1686,        977,         0,       524,           0,          0
    144,     1698,        985,         0,       528,           0,          0
    145,     1715,        995,         0,       531,           0,          0
    146,     1735,       1006,         0,       540,           0,          0
    147,     1747,       1014,         0,       544,           0,          0
    148,     1764,       1024,         0,       541,           0,          0
    149,     1779,       1031,         0,       540,           0,         15
    150,     1795,       1042,         0,       552,           0,          0
    151,     1812,       1050,         0,       555,           0,          0
    152,     1826,       1056,         0,       561,           0,          0
    153,     1842,       1065,         0,       565,           0,          0
    154,     1853,       1073,         0,       573,           0,          0
    155,     1874,       1086,         0,       574,           0,          0
    156,     1887,       1092,         0,       581,           0,          0
    157,     1902,       1098,         0,       586,           0,          0
    158,     1918,       1113,         0,       591,           0,          0
    159,     1932,       1116,         0,       590,           0,          0
    160,     1947,       1125,         0,       595,           0,          0
    161,     1967,       1136,        15,       598,           0,          0
    162,     1980,       1145,         0,       608,           0,          0
    163,     1997,       1153,         0,       611,           0,          0
    164,     2009,       1161,         0,       612,           0,          0
    165,     2030,       1175,         0,       614,           0,          0
    166,     2043,       1183,         0,       621,           0,          0
    167,     2060,       1186,         0,       627,           0,          0
    168,     2073,       1203,         0,       625,           0,          0
    169,     2089,       1209,         0,       629,           0,          0
    170,     2104,       1218,         0,       639,           0,          0
    171,     2125,       1222,         0,       646,           0,          0
    172,     2138,       1229,        15,       644,           0,          0
    173,     2156,       1242,         0,       650,           0,          0
    174,     2168,       1250,         0,       654,           0,          0
    175,     2186,       1260,         0,       663,           0,          0
    176,     2200,       1272,         0,       667,           0,          0
