      n, insertion_cmp, insertion_swaps, insertion_time, bubble_cmp, bubble_swaps, bubble_time
     55,           872,             824,              0,       1485,          824,           0
     56,           886,             837,              0,       1540,          837,           0
     57,           937,             887,              0,       1596,          887,           0
     58,           985,             934,              0,       1653,          934,           0
     59,          1002,             950,              0,       1711,          950,           0
     60,          1030,             977,              0,       1770,          977,           0
     61,          1057,            1003,             10,       1830,         1003,           1
     62,          1074,            1019,              1,       1891,         1019,           0
     63,          1132,            1076,              0,       1953,         1076,           1
     64,          1171,            1114,              0,       2016,         1114,           0
     65,          1219,            1161,              0,       2080,         1161,           0
     66,          1239,            1180,              0,       2145,         1180,           0
     67,          1282,            1222,              7,       2211,         1222,           0
     68,          1337,            1276,              0,       2278,         1276,           0
     69,          1405,            1343,              4,       2346,         1343,           0
     70,          1472,            1409,              0,       2415,         1409,           0
     71,          1496,            1432,              0,       2485,         1432,           0
     72,          1503,            1438,              0,       2556,         1438,           0
     73,          1517,            1451,              0,       2628,         1451,           0
     74,          1545,            1478,              0,       2701,         1478,           0
     75,          1566,            1498,             14,       2775,         1498,           1
     76,          1597,            1528,              1,       2850,         1528,           0
     77,          1631,            1561,              0,       2926,         1561,           3
     78,          1706,            1635,              1,       3003,         1635,           1
     79,          1743,            1671,              0,       3081,         1671,           0
     80,          1801,            1728,              0,       3160,         1728,           6
     81,          1808,            1734,              0,       3240,         1734,           0
     82,          1877,            1802,              0,       3321,         1802,           0
     83,          1879,            1803,              0,       3403,         1803,           0
     84,          1943,            1866,              0,       3486,         1866,           0
     85,          2023,            1945,              0,       3570,         1945,          17
     86,          2047,            1968,              0,       3655,         1968,           0
     87,          2061,            1981,              0,       3741,         1981,           0
     88,          2129,            2048,              0,       3828,         2048,           0
     89,          2141,            2059,              0,       3916,         2059,           0
     90,          2164,            2081,             15,       4005,         2081,           0
     91,          2253,            2169,              0,       4095,         2169,           0
     92,          2271,            2186,              0,       4186,         2186,           0
     93,          2320,            2234,              0,       4278,         2234,           0
     94,          2368,            2281,             14,       4371,         2281,           0
     95,          2409,            2321,              0,       4465,         2321,           0
     96,          2419,            2330,              0,       4560,         2330,           0
     97,          2466,            2376,              0,       4656,         2376,           0
     98,          2544,            2453,             16,       4753,         2453,           2
     99,          2579,            2487,              0,       4851,         2487,           0
    100,          2638,            2545,              0,       4950,         2545,           0
    101,          2675,            2581,              0,       5050,         2581,          11
    102,          2739,            2644,              0,       5151,         2644,           0
    103,          2760,            2664,              0,       5253,         2664,           0
    104,          2799,            2702,              0,       5356,         2702,           0
    105,          2814,            2716,             15,       5460,         2716,           0
    106,          2826,            2727,              0,       5565,         2727,           0
    107,          2842,            2742,              0,       5671,         2742,           0
    108,          2892,            2791,             15,       5778,         2791,           1
    109,          2919,            2817,              0,       5886,         2817,           0
    110,          3017,            2914,              0,       5995,         2914,           0
    111,          3077,            2973,              0,       6105,         2973,          14
    112,          3135,            3030,              0,       6216,         3030,           0
    113,          3242,            3136,              0,       6328,         3136,           0
    114,          3303,            3196,             15,       6441,         3196,           1
    115,          3337,            3229,              0,       6555,         3229,           0
    116,          3438,            3329,              0,       6670,         3329,           0
    117,          3440,            3330,             14,       6786,         3330,           0
    118,          3530,            3419,              0,       6903,         3419,           8
    119,          3545,            3433,              0,       7021,         3433,           8
    120,          3577,            3464,              0,       7140,         3464,           0
    121,          3654,            3540,              0,       7260,         3540,           0
    122,          3745,            3630,             15,       7381,         3630,           3
    123,          3849,            3733,              0,       7503,         3733,           0
    124,          3921,            3804,              0,       7626,         3804,          12
    125,          3988,            3870,              3,       7750,         3870,           0
    126,          4024,            3905,              0,       7875,         3905,           0
    127,          4147,            4027,             13,       8001,         4027,           3
    128,          4221,            4100,              0,       8128,         4100,           0
    129,          4306,            4184,              0,       8256,         4184,          12
    130,          4314,            4191,              0,       8385,         4191,           0
    131,          4359,            4235,              0,       8515,         4235,          14
    132,          4412,            4287,              0,       8646,         4287,           0
    133,          4500,            4374,              0,       8778,         4374,          16
    134,          4503,            4376,              0,       8911,         4376,           0
    135,          4568,            4440,              0,       9045,         4440,          14
    136,          4579,            4450,              0,       9180,         4450,           0
    137,          4606,            4476,              0,       9316,         4476,          15
    138,          4682,            4551,              1,       9453,         4551,           0
    139,          4793,            4661,              0,       9591,         4661,          14
    140,          4849,            4716,              0,       9730,         4716,           0
    141,          4880,            4746,              0,       9870,         4746,          15
    142,          4976,            4841,              0,      10011,         4841,           0
    143,          5021,            4885,              0,      10153,         4885,          15
    144,          5040,            4903,              0,      10296,         4903,           0
    145,          5083,            4945,              0,      10440,         4945,          18
    146,          5215,            5076,              0,      10585,         5076,           0
    147,          5311,            5171,             13,      10731,         5171,           0
    148,          5315,            5174,              0,      10878,         5174,           0
    149,          5381,            5239,             16,      11026,         5239,           0
    150,          5517,            5374,              0,      11175,         5374,          15
    151,          5554,            5410,              0,      11325,         5410,           0
    152,          5656,            5511,              0,      11476,         5511,          17
    153,          5706,            5560,              0,      11628,         5560,           0
    154,          5850,            5703,             14,      11781,         5703,           0
    155,          5984,            5836,              0,      11935,         5836,          16
    156,          6086,            5937,              0,      12090,         5937,           7
    157,          6194,            6044,              7,      12246,         6044,           0
    158,          6272,            6121,              0,      12403,         6121,          19
    159,          6319,            6167,              5,      12561,         6167,           5
    160,          6448,            6295,              4,      12720,         6295,           7
    161,          6595,            6441,              0,      12880,         6441,          13
    162,          6675,            6520,              0,      13041,         6520,          10
    163,          6731,            6575,              3,      13203,         6575,           0
    164,          6762,            6605,             13,      13366,         6605,           6
    165,          6801,            6643,              0,      13530,         6643,          11
    166,          6855,            6696,              0,      13695,         6696,          15
    167,          6883,            6723,              2,      13861,         6723,           0
    168,          6949,            6788,             14,      14028,         6788,           1
    169,          7002,            6840,              0,      14196,         6840,          18
    170,          7096,            6933,              4,      14365,         6933,           8
    171,          7241,            7077,              5,      14535,         7077,           7
    172,          7318,            7153,              5,      14706,         7153,           6
    173,          7374,            7208,              6,      14878,         7208,           0
    174,          7502,            7335,              0,      15051,         7335,          16
    175,          7509,            7341,              0,      15225,         7341,          13
    176,          7513,            7344,              0,      15400,         7344,           0
    177,          7629,            7459,             15,      15576,         7459,           0
    178,          7634,            7463,             15,      15753,         7463,           0
    179,          7638,            7466,              0,      15931,         7466,          15
    180,          7768,            7595,              0,      16110,         7595,          16
    181,          7799,            7625,              0,      16290,         7625,          15
    182,          7879,            7704,              0,      16471,         7704,           0
    183,          7890,            7714,             15,      16653,         7714,           0
    184,          7949,            7772,             15,      16836,         7772,           0
    185,          8038,            7860,             15,      17020,         7860,           0
    186,          8161,            7982,              0,      17205,         7982,          15
    187,          8169,            7989,              0,      17391,         7989,          19
    188,          8333,            8152,              0,      17578,         8152,          12
    189,          8509,            8327,              0,      17766,         8327,          15
    190,          8578,            8395,              0,      17955,         8395,          15
    191,          8731,            8547,              0,      18145,         8547,          16
    192,          8754,            8569,              0,      18336,         8569,          16
    193,          8859,            8673,              0,      18528,         8673,          14
    194,          8949,            8762,              0,      18721,         8762,          16
    195,          8989,            8801,              0,      18915,         8801,          15
    196,          9175,            8986,              0,      19110,         8986,          15
    197,          9178,            8988,              0,      19306,         8988,          19
    198,          9311,            9120,              3,      19503,         9120,          15
    199,          9468,            9276,              3,      19701,         9276,          13
    200,          9517,            9324,              6,      19900,         9324,          10
    201,          9556,            9362,              0,      20100,         9362,          14
    202,          9629,            9434,              0,      20301,         9434,          16
    203,          9816,            9620,              0,      20503,         9620,          18
    204,          9832,            9635,             13,      20706,         9635,           1
    205,          9909,            9711,             16,      20910,         9711,           7
    206,          9929,            9730,             10,      21115,         9730,           0
    207,         10080,            9880,             16,      21321,         9880,           0
    208,         10120,            9919,              3,      21528,         9919,          13
    209,         10294,           10092,              2,      21736,        10092,          15
    210,         10372,           10169,              0,      21945,        10169,          17
