     n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
     0,        0,          0,         0,         0,           0,          0
     1,        0,          0,         0,         0,           0,          0
     2,        1,          2,         0,         1,           0,          0
     3,        3,          4,         0,         2,           0,          0
     4,        6,          7,         0,         4,           0,          0
     5,       11,          9,         0,         6,           0,          0
     6,       15,         13,         0,         8,           0,          0
     7,       20,         15,         0,        10,           0,          0
     8,       26,         21,         0,        12,           0,          0
     9,       34,         24,         0,        13,           0,          0
    10,       40,         30,         0,        17,           0,         12
    11,       48,         33,         0,        19,           0,          0
    12,       55,         41,         0,        22,           0,          0
    13,       63,         45,         0,        24,           0,          0
    14,       69,         49,         0,        29,           0,          0
    15,       77,         53,         0,        30,           0,          0
    16,       86,         59,         0,        34,           0,          0
    17,       97,         65,         0,        35,           0,          0
    18,      105,         69,         0,        36,           0,          0
    19,      115,         75,         0,        38,           0,          0
    20,      124,         81,         0,        44,           0,          0
    21,      135,         86,         0,        46,           0,          0
    22,      142,         91,         0,        49,           0,          0
    23,      151,         96,         0,        54,           0,          0
    24,      161,        105,         1,        56,           0,          0
    25,      171,        109,         0,        60,           0,          0
    26,      178,        115,         0,        62,           0,          0
    27,      188,        119,         0,        68,           0,          0
    28,      196,        125,         0,        71,           0,          0
    29,      206,        131,         0,        76,           0,          0
    30,      213,        137,         0,        77,           0,          0
    31,      223,        141,         0,        80,           0,          0
    32,      230,        147,         0,        87,           0,          0
    33,      242,        155,         0,        88,           0,          1
    34,      256,        163,         0,        90,           0,          0
    35,      268,        167,         0,        92,           0,          0
    36,      276,        173,         0,        93,           0,          0
    37,      288,        181,         0,        95,           0,          0
    38,      299,        188,         0,        97,           0,          0
    39,      311,        193,         0,       101,           0,          0
    40,      324,        201,         0,       115,           0,          0
    41,      335,        206,         0,       117,           0,          0
    42,      340,        210,         0,       117,           0,          0
    43,      353,        218,         0,       123,           0,          0
    44,      361,        220,         0,       124,           0,          0
    45,      373,        228,         0,       126,           0,          2
    46,      386,        238,         0,       131,           0,          0
    47,      398,        244,         0,       134,           0,          0
    48,      411,        254,         0,       137,           0,          0
    49,      422,        259,         0,       139,           0,          0
    50,      433,        266,         0,       147,           0,          0
    51,      445,        271,         0,       148,           0,          0
    52,      455,        277,         0,       153,           0,          0
    53,      467,        285,         0,       154,           0,          0
    54,      478,        293,         0,       161,           0,          0
    55,      490,        297,         3,       168,           0,          0
    56,      498,        305,         0,       171,           0,          0
    57,      512,        313,         0,       173,           0,          0
    58,      524,        318,         0,       177,           0,          0
    59,      536,        325,         0,       180,           0,          0
    60,      547,        331,         0,       187,           0,          0
    61,      559,        336,         0,       192,           0,          0
    62,      571,        346,         0,       195,           0,          0
    63,      581,        350,         0,       198,           0,          0
    64,      593,        357,         0,       207,           0,          0
    65,      606,        363,         0,       209,           0,          0
    66,      618,        371,         0,       213,           0,          0
    67,      635,        381,         0,       212,           0,          0
    68,      650,        389,         0,       218,           0,          0
    69,      661,        393,         6,       219,           0,          0
    70,      677,        406,         0,       222,           0,          0
    71,      692,        413,         0,       228,           0,          1
    72,      702,        422,         0,       228,           0,          0
    73,      716,        426,         0,       230,           0,          1
    74,      731,        436,         0,       235,           0,          0
    75,      744,        444,         1,       237,           0,          0
    76,      753,        448,         0,       243,           0,          0
    77,      769,        457,         0,       246,           0,          0
    78,      783,        467,         0,       249,           0,          0
    79,      798,        473,         0,       251,           0,          0
    80,      811,        483,         0,       264,           0,          0
    81,      822,        484,         0,       266,           0,          0
    82,      837,        500,         0,       270,           0,          0
    83,      853,        506,         0,       273,           0,          0
    84,      865,        512,         0,       275,           0,          0
    85,      878,        518,         0,       278,           0,          0
    86,      892,        528,         0,       287,           0,          0
    87,      906,        536,        10,       289,           0,          0
    88,      916,        541,         1,       290,           0,          0
    89,      930,        545,         0,       293,           0,          0
    90,      943,        560,         0,       294,           0,          2
    91,      961,        567,         0,       300,           0,          0
    92,      972,        573,         0,       310,           0,          0
    93,      986,        579,         0,       314,           0,          0
    94,     1000,        591,         2,       316,           0,          0
    95,     1010,        599,         0,       319,           0,          0
    96,     1026,        607,         0,       326,           0,          0
    97,     1038,        615,         0,       328,           0,          0
    98,     1051,        624,         0,       329,           0,          0
    99,     1065,        630,         0,       332,           0,          0
   100,     1078,        639,         0,       339,           0,          0
   101,     1092,        645,         1,       345,           0,          0
   102,     1107,        655,         0,       349,           0,          0
   103,     1121,        659,         0,       352,           0,          0
   104,     1136,        668,         0,       359,           0,          0
   105,     1146,        672,         0,       361,           0,          0
   106,     1163,        682,         0,       361,           0,          0
   107,     1175,        692,         6,       366,           0,          0
   108,     1187,        700,         0,       373,           0,          0
   109,     1204,        710,         0,       378,           0,          0
   110,     1215,        716,         0,       385,           0,          3
   111,     1229,        720,         0,       396,           0,          0
   112,     1240,        730,         0,       398,           0,          0
   113,     1257,        741,         0,       401,           0,          0
   114,     1268,        743,         0,       400,           0,          0
   115,     1284,        751,         0,       404,           0,          0
   116,     1295,        761,         0,       410,           0,          0
   117,     1309,        771,         0,       414,           0,          0
   118,     1322,        778,         0,       419,           0,          0
   119,     1337,        786,         0,       419,           0,          0
   120,     1347,        786,         0,       435,           0,          0
   121,     1363,        798,        10,       439,           0,          0
   122,     1377,        808,         0,       436,           0,          0
   123,     1391,        816,         1,       443,           0,          0
   124,     1402,        818,         0,       447,           0,          0
   125,     1423,        833,         0,       457,           0,          0
   126,     1436,        841,         0,       458,           0,          0
   127,     1446,        847,         0,       464,           0,          0
   128,     1453,        853,         0,       471,           0,          0
   129,     1469,        859,         0,       472,           0,          0
   130,     1492,        877,         0,       482,           0,          8
   131,     1506,        883,         0,       480,           0,          0
   132,     1521,        889,         0,       485,           0,          0
   133,     1538,        899,         0,       488,           0,          0
   134,     1553,        907,         0,       487,           0,          0
   135,     1569,        915,         0,       488,           0,          0
   136,     1584,        928,         0,       498,           0,          0
   137,     1602,        935,         0,       501,           0,          1
   138,     1616,        945,         0,       507,           0,          0
   139,     1636,        957,         0,       507,           0,          0
   140,     1648,        959,         0,       511,           0,          0
   141,     1666,        969,         0,       512,           0,          0
   142,     1679,        983,         0,       521,           0,          0
   143,     1698,        989,         0,       521,           0,          0
   144,     1709,        997,         0,       526,           0,          0
   145,     1724,       1002,         0,       528,           0,          0
   146,     1742,       1010,         0,       530,           0,          0
   147,     1761,       1024,         0,       534,           0,          0
   148,     1774,       1033,         0,       538,           0,         14
   149,     1788,       1040,         0,       543,           0,          0
   150,     1805,       1050,         1,       550,           0,          0
   151,     1822,       1057,         0,       553,           0,          0
   152,     1835,       1065,         0,       559,           0,          0
   153,     1851,       1073,         0,       559,           0,          0
   154,     1865,       1083,         0,       564,           0,          0
   155,     1881,       1093,         0,       568,           0,          0
   156,     1895,       1102,         0,       580,           0,          0
   157,     1913,       1108,         0,       587,           0,          0
   158,     1925,       1114,         0,       585,           0,          0
   159,     1942,       1124,         0,       588,           0,          0
   160,     1957,       1137,        14,       607,           0,          0
   161,     1975,       1143,         0,       611,           0,          0
   162,     1988,       1150,         0,       607,           0,          0
   163,     2004,       1160,         0,       613,           0,          0
   164,     2018,       1170,         0,       624,           0,          0
   165,     2036,       1178,         0,       627,           0,          0
   166,     2046,       1187,         0,       627,           0,          0
   167,     2066,       1197,         0,       633,           0,          0
   168,     2080,       1208,         0,       638,           0,          0
   169,     2096,       1214,         0,       642,           0,          0
   170,     2109,       1222,        15,       646,           0,          0
   171,     2127,       1228,         0,       649,           0,          0
   172,     2145,       1245,         0,       655,           0,          0
   173,     2156,       1245,         0,       658,           0,          0
   174,     2171,       1256,         0,       670,           0,          0
   175,     2188,       1264,         0,       676,           0,          0
   176,     2207,       1273,         0,       677,           0,          0
   177,     2220,       1276,         0,       682,           0,          0
   178,     2234,       1292,         0,       683,           0,          0
   179,     2252,       1298,         0,       685,           0,         15
   180,     2267,       1311,         1,       688,           0,          0
   181,     2285,       1319,         0,       692,           0,          0
   182,     2298,       1328,         0,       703,           0,          0
   183,     2313,       1335,         0,       708,           0,          0
   184,     2331,       1343,         0,       719,           0,          0
   185,     2344,       1350,         0,       722,           0,          0
   186,     2360,       1361,         0,       726,           0,          0
   187,     2377,       1367,         0,       724,           0,          0
   188,     2390,       1375,         0,       734,           0,         14
   189,     2408,       1385,         0,       747,           0,          0
   190,     2421,       1399,         0,       744,           0,          0
   191,     2439,       1404,         0,       743,           0,          0
   192,     2450,       1408,         0,       758,           0,          0
   193,     2466,       1414,         0,       760,           0,          0
   194,     2481,       1425,         0,       764,           0,          0
   195,     2503,       1441,         0,       769,           0,          0
   196,     2520,       1453,         0,       773,           0,          0
   197,     2536,       1458,        15,       775,           0,          0
   198,     2550,       1470,         0,       777,           0,          0
   199,     2565,       1475,         0,       779,           0,          0
   200,     2577,       1483,         0,       788,           0,          0
   201,     2593,       1489,         0,       788,           0,          0
   202,     2609,       1499,         0,       792,           0,          0
   203,     2622,       1505,         0,       799,           0,          0
   204,     2635,       1513,         0,       813,           0,          0
   205,     2652,       1519,        15,       812,           0,          0
   206,     2667,       1532,         0,       814,           0,          0
   207,     2684,       1539,         0,       817,           0,          0
   208,     2704,       1547,         0,       825,           0,          7
   209,     2719,       1555,         0,       830,           0,          0
   210,     2734,       1567,         0,       835,           0,          0
   211,     2751,       1574,         0,       844,           0,          0
   212,     2760,       1580,         0,       841,           0,          0
   213,     2780,       1594,         9,       841,           0,          1
   214,     2793,       1601,         0,       850,           0,          0
   215,     2809,       1609,         0,       849,           0,          0
   216,     2829,       1623,         0,       865,           0,          0
   217,     2844,       1628,         0,       873,           0,          0
   218,     2858,       1634,         0,       874,           0,          0
   219,     2874,       1643,         0,       878,           0,          0
   220,     2887,       1651,         0,       892,           0,         14
   221,     2904,       1662,         0,       894,           0,          0
   222,     2916,       1671,         0,       907,           0,          0
   223,     2937,       1681,         0,       910,           0,          0
   224,     2953,       1689,         0,       914,           0,          0
   225,     2971,       1699,         0,       916,           0,          0
   226,     2980,       1703,         0,       923,           0,          0
   227,     2996,       1711,        15,       921,           0,          0
   228,     3015,       1719,         0,       927,           0,          0
   229,     3028,       1727,         0,       931,           0,          0
   230,     3042,       1739,         0,       929,           0,          0
   231,     3056,       1741,         0,       939,           0,          0
   232,     3075,       1757,         0,       941,           0,          0
   233,     3090,       1767,         0,       944,           0,          0
   234,     3105,       1773,        15,       960,           0,          0
   235,     3120,       1777,         0,       957,           0,          0
   236,     3136,       1785,         0,       966,           0,          0
   237,     3157,       1802,         0,       970,           0,          0
   238,     3168,       1808,         0,       968,           0,          0
   239,     3186,       1819,         0,       974,           0,          0
   240,     3200,       1829,         0,       995,           0,         14
   241,     3219,       1835,         1,       998,           0,          0
   242,     3231,       1842,         0,      1006,           0,          0
   243,     3248,       1853,         0,      1006,           0,          0
   244,     3261,       1863,         0,      1013,           0,          0
   245,     3280,       1871,         0,      1013,           0,          0
   246,     3293,       1881,         0,      1014,           0,          0
   247,     3310,       1889,        15,      1024,           0,          0
   248,     3326,       1897,         0,      1034,           0,          0
   249,     3343,       1903,         0,      1038,           0,          0
   250,     3355,       1913,         0,      1047,           0,          0
   251,     3374,       1921,         0,      1043,           0,         11
   252,     3387,       1929,         0,      1054,           0,          0
   253,     3402,       1935,         4,      1061,           0,          0
   254,     3416,       1947,         0,      1063,           0,          0
   255,     3433,       1953,         0,      1071,           0,          0
   256,     3444,       1955,         0,      1079,           0,          0
   257,     3464,       1967,         0,      1080,           0,          0
   258,     3486,       1987,         0,      1085,           0,          0
   259,     3504,       1995,        15,      1086,           0,          0
   260,     3517,       2001,         0,      1089,           0,          0
   261,     3535,       2012,         0,      1093,           0,          0
   262,     3553,       2021,         0,      1103,           0,          0
   263,     3572,       2030,         0,      1109,           0,          0
   264,     3590,       2039,         0,      1110,           0,         15
   265,     3610,       2049,         0,      1115,           0,          0
   266,     3627,       2065,         0,      1113,           0,          0
   267,     3644,       2073,         0,      1114,           0,          0
   268,     3660,       2083,         0,      1120,           0,          0
   269,     3677,       2092,         0,      1128,           0,         15
   270,     3698,       2101,         1,      1131,           0,          0
   271,     3712,       2105,         0,      1132,           0,          0
   272,     3732,       2121,         0,      1133,           0,          0
   273,     3744,       2123,         0,      1137,           0,          0
   274,     3765,       2143,         0,      1153,           0,         12
   275,     3782,       2147,         2,      1149,           0,          0
   276,     3799,       2157,         0,      1154,           0,          0
   277,     3816,       2167,         0,      1157,           0,          0
   278,     3834,       2175,         0,      1162,           0,          0
   279,     3851,       2187,         0,      1171,           0,          0
   280,     3866,       2192,         0,      1173,           0,          0
   281,     3892,       2210,        15,      1177,           0,          0
   282,     3902,       2213,         0,      1179,           0,          0
   283,     3921,       2223,         0,      1183,           0,          0
   284,     3939,       2233,         0,      1199,           0,          0
   285,     3955,       2245,         0,      1200,           0,          0
   286,     3974,       2259,        15,      1201,           0,          1
   287,     3993,       2263,         0,      1200,           0,          0
   288,     4010,       2277,         0,      1211,           0,          0
   289,     4031,       2282,         0,      1214,           0,          0
   290,     4047,       2289,         0,      1212,           0,          0
   291,     4065,       2302,         0,      1222,           0,         14
   292,     4081,       2313,         2,      1222,           0,          0
   293,     4099,       2320,         0,      1228,           0,          0
   294,     4111,       2330,         0,      1240,           0,          0
   295,     4133,       2341,         0,      1240,           0,          0
   296,     4150,       2347,         0,      1232,           0,         14
   297,     4166,       2353,         0,      1235,           0,          0
   298,     4182,       2363,         0,      1259,           0,          0
   299,     4202,       2377,         0,      1259,           0,          0
   300,     4220,       2389,         0,      1264,           0,          0
   301,     4239,       2399,         0,      1270,           0,         15
   302,     4255,       2407,         0,      1267,           0,          0
   303,     4269,       2416,         0,      1280,           0,          0
   304,     4294,       2431,         0,      1285,           0,          0
   305,     4309,       2438,         0,      1289,           0,          0
   306,     4329,       2450,         0,      1284,           0,         15
   307,     4345,       2454,         0,      1295,           0,          0
   308,     4360,       2468,         0,      1297,           0,          0
   309,     4375,       2472,         0,      1306,           0,          0
   310,     4398,       2486,         0,      1308,           0,          0
   311,     4408,       2490,         0,      1312,           0,         15
   312,     4428,       2497,         1,      1324,           0,          0
   313,     4448,       2511,         0,      1329,           0,          0
   314,     4461,       2513,         0,      1339,           0,          0
   315,     4478,       2525,         0,      1343,           0,         11
   316,     4495,       2535,         1,      1335,           0,          0
   317,     4518,       2550,         0,      1341,           0,          0
   318,     4529,       2559,         5,      1357,           0,          0
   319,     4550,       2566,         0,      1362,           0,          0
   320,     4570,       2584,         7,      1380,           0,          1
   321,     4587,       2587,         1,      1382,           0,          0
   322,     4604,       2599,         0,      1383,           0,          0
   323,     4623,       2609,         7,      1390,           0,          0
   324,     4638,       2615,         0,      1381,           0,          0
   325,     4658,       2625,         6,      1383,           0,          0
   326,     4672,       2634,         3,      1397,           0,          0
   327,     4696,       2648,         0,      1396,           0,          0
   328,     4716,       2661,         0,      1410,           0,          0
   329,     4729,       2665,        10,      1415,           0,          1
   330,     4746,       2677,         0,      1418,           0,          0
   331,     4764,       2683,         0,      1424,           0,          0
   332,     4781,       2693,         9,      1425,           0,          0
   333,     4799,       2704,         0,      1425,           0,          0
   334,     4822,       2718,         6,      1440,           0,          0
   335,     4838,       2728,         3,      1434,           0,          0
   336,     4855,       2740,         0,      1445,           0,          0
   337,     4872,       2750,         0,      1447,           0,          0
   338,     4887,       2756,        12,      1454,           0,          0
   339,     4907,       2760,         0,      1457,           0,          0
   340,     4923,       2777,         0,      1459,           0,          8
   341,     4941,       2789,         0,      1464,           0,          0
   342,     4958,       2799,         0,      1482,           0,          0
   343,     4977,       2808,        10,      1473,           0,          1
   344,     5001,       2822,         4,      1490,           0,          1
   345,     5014,       2822,         3,      1497,           0,          0
   346,     5028,       2828,         3,      1489,           0,          1
   347,     5049,       2844,         2,      1497,           0,          1
   348,     5065,       2854,         2,      1507,           0,          1
   349,     5083,       2862,         2,      1509,           0,          1
   350,     5094,       2870,         4,      1520,           0,          1
   351,     5119,       2884,         3,      1531,           0,          0
   352,     5134,       2886,         0,      1526,           0,          0
   353,     5152,       2902,         0,      1529,           0,          0
   354,     5163,       2905,         0,      1538,           0,         12
   355,     5187,       2923,         1,      1545,           0,          0
   356,     5205,       2937,         0,      1541,           0,          0
   357,     5222,       2945,         0,      1549,           0,          0
   358,     5241,       2953,        15,      1553,           0,          0
   359,     5261,       2968,         0,      1557,           0,          0
   360,     5282,       2983,         0,      1561,           0,          0
   361,     5297,       2990,         0,      1567,           0,          0
   362,     5309,       2993,        14,      1571,           0,          0
   363,     5331,       3004,         0,      1574,           0,          0
   364,     5351,       3013,         0,      1590,           0,          0
   365,     5366,       3026,         0,      1598,           0,         13
   366,     5380,       3035,         3,      1601,           0,          1
   367,     5400,       3041,         3,      1595,           0,          0
   368,     5419,       3048,         3,      1615,           0,          0
   369,     5437,       3064,         0,      1620,           0,          0
   370,     5450,       3070,         8,      1629,           0,          2
   371,     5473,       3080,         0,      1632,           0,          0
   372,     5485,       3088,         0,      1640,           0,          0
   373,     5505,       3098,         0,      1642,           0,          0
   374,     5520,       3110,        15,      1635,           0,          1
   375,     5542,       3120,         0,      1645,           0,          0
   376,     5553,       3124,         7,      1654,           0,          0
   377,     5572,       3136,         0,      1657,           0,          0
   378,     5595,       3152,         8,      1675,           0,          1
   379,     5617,       3167,         3,      1686,           0,          1
   380,     5629,       3171,         2,      1687,           0,          0
   381,     5649,       3179,         5,      1690,           0,          1
   382,     5659,       3185,         2,      1684,           0,          0
   383,     5680,       3195,         2,      1693,           0,          0
   384,     5697,       3209,         2,      1707,           0,          1
   385,     5715,       3213,         2,      1709,           0,          1
   386,     5734,       3224,         2,      1711,           0,          0
   387,     5747,       3224,         2,      1715,           0,          1
   388,     5765,       3242,         3,      1722,           0,          1
   389,     5785,       3250,         2,      1725,           0,          0
   390,     5801,       3258,         0,      1729,           0,          0
   391,     5821,       3270,         8,      1732,           0,          0
   392,     5837,       3278,         0,      1739,           0,          7
   393,     5857,       3290,         0,      1741,           0,          0
   394,     5874,       3299,         0,      1741,           0,          0
   395,     5894,       3309,         0,      1747,           0,          0
   396,     5908,       3317,        15,      1751,           0,          0
   397,     5930,       3331,         0,      1753,           0,          0
   398,     5946,       3343,         0,      1755,           0,          0
   399,     5966,       3348,         0,      1759,           0,          0
   400,     5982,       3362,        15,      1771,           0,          0
   401,     5997,       3370,         0,      1773,           0,          0
   402,     6008,       3376,         0,      1775,           0,          0
   403,     6031,       3387,        15,      1782,           0,          1
   404,     6048,       3399,         0,      1778,           0,          0
   405,     6065,       3409,         0,      1782,           0,          0
   406,     6088,       3417,         0,      1795,           0,          0
   407,     6105,       3423,        14,      1802,           0,          0
   408,     6119,       3435,         0,      1814,           0,          0
   409,     6135,       3446,         0,      1815,           0,          0
   410,     6153,       3456,        15,      1824,           0,          1
   411,     6174,       3466,         0,      1824,           0,          0
   412,     6191,       3478,         0,      1827,           0,          0
   413,     6211,       3486,        14,      1831,           0,          0
   414,     6227,       3495,         0,      1838,           0,          0
   415,     6249,       3507,         0,      1847,           0,          0
   416,     6263,       3517,         0,      1850,           0,          0
   417,     6281,       3527,         0,      1853,           0,          0
   418,     6298,       3541,         0,      1861,           0,          0
   419,     6316,       3545,         0,      1867,           0,          0
   420,     6335,       3554,        15,      1871,           0,          0
   421,     6354,       3566,         0,      1870,           0,          0
   422,     6367,       3573,         0,      1875,           0,          0
   423,     6386,       3589,         0,      1890,           0,         15
   424,     6403,       3593,         0,      1883,           0,          0
   425,     6422,       3607,         0,      1888,           0,          0
   426,     6439,       3617,         0,      1894,           0,          0
   427,     6457,       3619,        15,      1903,           0,          0
   428,     6475,       3634,         0,      1911,           0,          0
   429,     6494,       3640,         0,      1916,           0,          0
   430,     6511,       3657,        15,      1909,           0,          0
   431,     6531,       3667,         0,      1917,           0,          0
   432,     6548,       3679,         0,      1933,           0,          0
   433,     6569,       3681,        15,      1937,           0,          0
   434,     6583,       3691,         5,      1948,           0,          0
   435,     6599,       3699,         3,      1950,           0,          0
   436,     6616,       3711,         7,      1955,           0,          1
   437,     6636,       3719,         1,      1960,           0,          0
   438,     6656,       3736,         0,      1958,           0,          0
   439,     6672,       3742,        10,      1971,           0,          2
   440,     6686,       3750,         4,      1985,           0,          0
   441,     6707,       3758,         3,      1996,           0,          0
   442,     6725,       3770,         7,      1987,           0,          1
   443,     6743,       3781,         3,      2000,           0,          0
   444,     6758,       3794,         0,      2010,           0,          0
   445,     6775,       3800,        10,      2015,           0,          1
   446,     6788,       3806,         0,      2026,           0,          0
   447,     6811,       3820,         8,      2026,           0,          0
   448,     6826,       3828,         0,      2042,           0,          0
   449,     6840,       3834,         3,      2044,           0,          0
   450,     6864,       3848,         0,      2039,           0,          0
   451,     6885,       3862,        10,      2047,           0,          2
   452,     6896,       3872,         1,      2054,           0,          0
   453,     6922,       3882,         0,      2055,           0,          8
   454,     6932,       3890,         0,      2063,           0,          0
   455,     6954,       3900,         0,      2058,           0,          0
   456,     6970,       3908,         0,      2072,           0,          0
   457,     6984,       3911,         0,      2071,           0,          0
   458,     7004,       3926,        19,      2076,           0,          1
   459,     7028,       3936,         5,      2078,           0,          0
   460,     7044,       3951,         0,      2089,           0,          0
   461,     7059,       3955,        10,      2093,           0,          0
   462,     7076,       3969,         0,      2101,           0,          0
   463,     7101,       3981,         0,      2106,           0,         14
   464,     7108,       3983,         2,      2111,           0,          0
   465,     7126,       3994,         0,      2117,           0,          0
   466,     7148,       4004,         0,      2119,           0,          0
   467,     7167,       4014,        16,      2120,           0,          0
   468,     7184,       4028,         0,      2134,           0,          0
   469,     7203,       4040,         0,      2147,           0,          0
   470,     7223,       4050,         2,      2137,           0,          0
   471,     7236,       4056,         0,      2154,           0,          7
   472,     7256,       4068,         0,      2159,           0,          0
   473,     7269,       4076,         3,      2165,           0,          0
   474,     7288,       4088,         0,      2174,           0,          0
   475,     7305,       4096,         0,      2174,           0,         13
   476,     7325,       4105,         3,      2176,           0,          0
   477,     7337,       4108,         0,      2172,           0,          0
   478,     7356,       4124,         0,      2192,           0,         14
   479,     7376,       4136,         2,      2192,           0,          0
   480,     7393,       4144,         0,      2220,           0,          0
   481,     7416,       4152,         0,      2224,           0,          1
   482,     7429,       4164,         1,      2221,           0,          0
   483,     7450,       4171,         0,      2225,           0,          0
   484,     7463,       4181,        14,      2239,           0,          1
   485,     7481,       4189,         0,      2249,           0,          0
   486,     7497,       4199,         0,      2240,           0,          0
   487,     7516,       4211,        15,      2253,           0,          1
   488,     7539,       4219,         0,      2256,           0,          6
   489,     7554,       4227,         0,      2263,           0,          7
   490,     7571,       4245,         1,      2268,           0,          0
   491,     7589,       4247,         0,      2265,           0,          0
   492,     7607,       4264,        14,      2272,           0,          1
   493,     7625,       4276,         1,      2280,           0,          0
   494,     7638,       4282,         0,      2287,           0,          0
   495,     7659,       4288,        13,      2294,           0,          1
   496,     7680,       4304,         0,      2306,           0,          0
   497,     7702,       4312,         0,      2312,           0,          0
   498,     7709,       4316,        15,      2320,           0,          0
   499,     7731,       4330,         0,      2319,           0,          0
   500,     7747,       4338,         0,      2336,           0,          0
   501,     7765,       4347,         3,      2339,           0,          0
   502,     7782,       4359,         0,      2337,           0,          0
   503,     7803,       4371,         0,      2341,           0,         14
   504,     7812,       4372,         3,      2352,           0,          0
   505,     7834,       4384,         6,      2356,           0,          0
   506,     7860,       4402,         6,      2373,           0,          1
   507,     7878,       4410,         1,      2380,           0,          0
   508,     7896,       4420,         0,      2384,           0,          0
   509,     7913,       4428,        14,      2387,           0,          1
   510,     7925,       4440,         0,      2398,           0,          0
   511,     7944,       4452,         0,      2406,           0,         12
   512,     7957,       4455,         4,      2416,           0,          0
   513,     7975,       4470,         0,      2418,           0,          0
   514,     8000,       4486,        13,      2416,           0,          2
   515,     8020,       4492,         2,      2423,           0,          0
   516,     8045,       4510,         0,      2427,           0,          0
   517,     8068,       4523,        14,      2431,           0,          1
   518,     8083,       4531,         0,      2428,           0,          0
   519,     8107,       4545,         0,      2427,           0,          0
   520,     8123,       4549,         2,      2444,           0,          0
   521,     8142,       4558,         8,      2444,           0,          0
   522,     8169,       4574,         0,      2452,           0,          7
   523,     8185,       4582,         4,      2451,           0,          0
   524,     8205,       4595,         0,      2453,           0,          0
   525,     8225,       4607,        13,      2457,           0,          1
   526,     8240,       4611,         5,      2471,           0,          0
   527,     8264,       4625,         0,      2480,           0,          7
   528,     8280,       4639,         3,      2485,           0,          0
   529,     8294,       4647,         0,      2486,           0,          9
   530,     8315,       4656,         4,      2482,           0,          1
   531,     8340,       4669,         5,      2486,           0,          0
   532,     8356,       4681,         0,      2488,           0,          8
   533,     8378,       4692,         3,      2492,           0,          0
   534,     8395,       4701,         0,      2494,           0,          8
   535,     8420,       4713,         0,      2495,           0,          1
   536,     8429,       4721,         3,      2509,           0,          0
   537,     8449,       4724,         4,      2515,           0,          0
   538,     8470,       4744,        10,      2516,           0,          0
   539,     8497,       4755,         0,      2518,           0,          0
   540,     8515,       4769,         0,      2521,           0,         14
   541,     8532,       4775,         1,      2525,           0,          0
   542,     8556,       4789,         0,      2546,           0,          0
   543,     8576,       4796,        16,      2537,           0,          0
   544,     8595,       4816,         0,      2541,           0,          0
   545,     8609,       4815,         0,      2542,           0,         14
   546,     8631,       4826,         1,      2544,           0,          0
   547,     8651,       4842,         0,      2556,           0,          0
   548,     8672,       4855,        15,      2575,           0,          0
   549,     8695,       4867,         0,      2576,           0,          0
   550,     8712,       4872,         0,      2569,           0,         13
   551,     8735,       4884,         1,      2578,           0,          0
   552,     8745,       4888,         7,      2580,           0,          0
   553,     8767,       4903,         7,      2583,           0,          0
   554,     8786,       4912,         0,      2589,           0,          0
   555,     8809,       4926,         0,      2589,           0,         16
   556,     8830,       4936,         1,      2591,           0,          0
   557,     8851,       4942,         0,      2599,           0,          0
   558,     8871,       4954,        15,      2616,           0,          0
   559,     8892,       4965,         0,      2613,           0,          0
   560,     8912,       4973,        14,      2621,           0,          1
   561,     8927,       4981,         1,      2623,           0,          0
   562,     8948,       5000,         0,      2626,           0,          0
   563,     8968,       5010,        17,      2630,           0,          0
   564,     8989,       5016,         0,      2640,           0,          0
   565,     9007,       5027,        13,      2642,           0,          1
   566,     9028,       5039,         0,      2643,           0,          7
   567,     9040,       5046,         0,      2651,           0,          0
   568,     9056,       5058,         9,      2664,           0,          0
   569,     9080,       5070,         0,      2666,           0,          0
   570,     9094,       5079,        14,      2671,           0,          1
   571,     9124,       5095,         0,      2671,           0,          0
   572,     9143,       5102,         0,      2680,           0,         14
   573,     9161,       5114,         1,      2690,           0,          0
   574,     9177,       5122,         0,      2685,           0,          0
   575,     9197,       5129,        17,      2695,           0,          0
   576,     9215,       5145,         0,      2692,           0,          0
   577,     9234,       5152,        15,      2695,           0,          0
   578,     9264,       5166,         0,      2713,           0,          0
   579,     9284,       5180,         0,      2710,           0,         14
   580,     9300,       5191,         0,      2719,           0,          7
   581,     9323,       5205,         0,      2721,           0,          7
   582,     9338,       5210,         2,      2720,           0,          0
   583,     9356,       5216,         0,      2733,           0,          0
