    n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
 3515,    75034,      40763,        31,     20982,           0,         15
 3516,    75056,      40779,        31,     21002,           0,         10
 3517,    75086,      40809,        32,     21009,           0,         20
 3518,    75108,      40815,        37,     21015,           0,         14
 3519,    75129,      40825,        31,     21032,           0,         15
 3520,    75141,      40837,        31,     21028,           0,         15
 3521,    75180,      40851,        31,     21039,           0,         17
 3522,    75201,      40870,        30,     21043,           0,         15
 3523,    75224,      40878,        31,     21046,           0,         15
 3524,    75246,      40889,        40,     21050,           0,         12
 3525,    75271,      40910,        41,     21053,           0,          7
 3526,    75291,      40920,        40,     21073,           0,         19
 3527,    75314,      40934,        34,     21058,           0,          9
 3528,    75340,      40938,        47,     21101,           0,         15
 3529,    75362,      40953,        35,     21100,           0,         17
 3530,    75386,      40966,        31,     21090,           0,         10
 3531,    75407,      40981,        49,     21116,           0,         15
 3532,    75426,      40987,        32,     21106,           0,          4
 3533,    75449,      40999,        31,     21130,           0,         25
 3534,    75481,      41018,        23,     21101,           0,         14
 3535,    75503,      41025,        46,     21132,           0,          8
 3536,    75532,      41049,        40,     21160,           0,         12
 3537,    75559,      41063,        31,     21166,           0,         18
 3538,    75585,      41075,        26,     21179,           0,         15
 3539,    75608,      41090,        31,     21191,           0,         15
 3540,    75623,      41100,        22,     21165,           0,         15
 3541,    75650,      41114,        31,     21177,           0,         15
 3542,    75679,      41130,        47,     21238,           0,          0
 3543,    75706,      41148,        46,     21223,           0,          0
 3544,    75724,      41158,        31,     21218,           0,         15
 3545,    75756,      41163,        31,     21224,           0,         15
 3546,    75778,      41178,        31,     21218,           0,         16
 3547,    75796,      41188,        41,     21203,           0,          9
 3548,    75823,      41206,        30,     21240,           0,         13
 3549,    75838,      41209,        33,     21258,           0,         14
 3550,    75866,      41229,        31,     21257,           0,          0
 3551,    75896,      41246,        46,     21262,           0,          0
 3552,    75912,      41257,        31,     21262,           0,         15
 3553,    75937,      41264,        31,     21270,           0,         15
 3554,    75963,      41282,        32,     21321,           0,         15
 3555,    75984,      41284,        31,     21289,           0,         17
 3556,    76007,      41293,        30,     21326,           0,         15
 3557,    76029,      41300,        37,     21335,           0,         10
 3558,    76056,      41325,        37,     21311,           0,         15
 3559,    76075,      41334,        30,     21326,           0,         15
 3560,    76098,      41360,        31,     21334,           0,         15
 3561,    76127,      41375,        31,     21337,           0,         15
 3562,    76141,      41372,        31,     21330,           0,         15
 3563,    76175,      41396,        46,     21367,           0,          0
 3564,    76200,      41413,        31,     21374,           0,         15
 3565,    76225,      41426,        31,     21393,           0,         15
 3566,    76242,      41434,        31,     21401,           0,         15
 3567,    76273,      41443,        46,     21407,           0,         18
 3568,    76294,      41453,        31,     21371,           0,          4
 3569,    76319,      41470,        31,     21369,           0,         15
 3570,    76335,      41475,        47,     21424,           0,          0
 3571,    76360,      41483,        31,     21408,           0,         15
 3572,    76390,      41515,        31,     21445,           0,         15
 3573,    76415,      41516,        31,     21461,           0,         15
 3574,    76436,      41535,        31,     21465,           0,         15
 3575,    76460,      41553,        31,     21467,           0,          0
 3576,    76487,      41562,        47,     21465,           0,          0
 3577,    76499,      41559,        36,     21490,           0,         10
 3578,    76536,      41572,        35,     21480,           0,         20
